name,url,level,rating,price
"LIVINGSTON RESEARCH NEW PAKISTAN, NEPAL,PHILLIT @18K",https://accountsplace.co.ke/ads/livingston_research_new_pakistan_nepalphillit_at_18k1681163523,New,New,"KES 18,000"
WRITERBAY REGULAR PLUS FOREIGN DONE 49 ORDERS RATED 4.6 WITH NO WARNING NO QCS ACTIVE ACCOUNT,https://accountsplace.co.ke/ads/writerbay_regular_plus_foreign_done_49_orders_rated_46_with_no_warning_no_qcs_active_account1681163029,Regular plus,4.66,"KES 279,000"
Edusson begginer,https://accountsplace.co.ke/ads/edusson_begginer1683009629,Begginer,5.0,"KES 120,000"
Top rated Upwork,https://accountsplace.co.ke/ads/top_rated_upwork1683009507,Used,100,"KES 17,000"
writerslabs,https://accountsplace.co.ke/ads/writerslabs1683009426,Used,92,"KES 60,000"
nerdy turtez  nursing,https://accountsplace.co.ke/ads/nerdy_turtez_nursing1683009307,New,100,"KES 23,000"
Studypool standard,https://accountsplace.co.ke/ads/studypool_standard1683009233,Standard,97,"KES 23,000"
"Studypool RISING STAR, 6 orders, rated 100%, 3 badges (Business, Humanities and Health medical)",https://accountsplace.co.ke/ads/studypool_rising_star_6_orders_rated_100_3_badges_business_humanities_and_health_medical1680324250,Rising star,100%,"KES 25,000"
"Homeworkmarket, completed 3000+ orders, rated 4.8, earned over 11M. Affordable",https://accountsplace.co.ke/ads/homeworkmarket_completed_3000_orders_rated_48_earned_over_11m_affordable1680324210,Used,4.8,"KES 55,000"
Edusson,https://accountsplace.co.ke/ads/edusson1680317367,Advanced,4.9,"KES 155,000"
TSM-GROUP RATED 15 SLOTS RATED 80 WITH INTACT CREDENTIALS Type: USEDRating: 80,https://accountsplace.co.ke/ads/tsm_group_rated_15_slots_rated_80_with_intact_credentials_type_usedrating_801680316800,Take account,80,"KES 90,000"
"Studypool Top Tutor 3 badges (Business, Health and Foreign Language) 40 orders Completed 12 orders in progress100% rating $28+ plenty of daily invites",https://accountsplace.co.ke/ads/studypool_top_tutor_3_badges_business_health_and_foreign_language_40_orders_completed_12_orders_in_progress100_rating_28_plenty_of_daily_invites1680316034,1,100,"KES 75,000"
speech pad,https://accountsplace.co.ke/ads/speech_pad1685351919,98,98,"KES 7,000"
Studypool TopTutor,https://accountsplace.co.ke/ads/studypool_toptutor1685351476,TopTutor,98/100,"KES 65,000"
Essaypro rated 98% 4.8 1500+ orders. @ 290k,https://accountsplace.co.ke/ads/essaypro_rated_98_48_1500_orders_at_290k1685351444,Active,98/100,"KES 290,000"
ESSAYPRO 210+ ORDERS 92% 4.8 15/8HRS  TESS,https://accountsplace.co.ke/ads/essaypro_210_orders_92_48_158hrs_tess1685349049,Active,4.8,"KES 109,000"
*Writerbay Brand New Newcomer ENL* *Country: Canadian*,https://accountsplace.co.ke/ads/writerbay_brand_new_newcomer_enl_country_canadian1685348625,2,New,"KES 230,000"
"Nipewe Textbroker Level, 3 ama 4 cheap!!",https://accountsplace.co.ke/ads/textbroker1682640082,"level 3, 4",5,"KES 20,000"
Transcription staff,https://accountsplace.co.ke/ads/transcription_staff1682635410,Used,4/5,"KES 12,000"
Transcription staff,https://accountsplace.co.ke/ads/transcription_staff1682635113,Used,5,"KES 8,000"
Scribie Proofreading,https://accountsplace.co.ke/ads/scribie_proofreading1682617450,Pro,4.0,"KES 20,000"
Uvocorp Expert B,https://accountsplace.co.ke/ads/uvocorp_expert_b1682614552,EXPERT B,80%,"KES 125,000"
"Studypool rising star, 20 orders, 95%, 3 badges (Business, humanities, and economics). TOP TUTOR POTENTIAL",https://accountsplace.co.ke/ads/studypool_rising_star_20_orders_95_3_badges_business_humanities_and_economics_top_tutor_potential1683264944,Rising star,95%,"KES 19,000"
Writerslabs Brand New Female Profile,https://accountsplace.co.ke/ads/writerslabs1682674606,New,New,"KES 75,000"
WRITINGCREEK AFFLIATE ( WRITINGJOBZ) KENYAN PROFILE VERY ACTIVE,https://accountsplace.co.ke/ads/writingcreek_affliate_writingjobz_kenyan_profile_very_active1684481664,ACTIVE,N/A,"KES 230,000"
Scribie transcription account,https://accountsplace.co.ke/ads/scribie_transcription_account1684480944,5,6,"KES 2,000"
"Studypool standard, 360+ orders, 96%, 2 badges (Business and Science)",https://accountsplace.co.ke/ads/studypool_standard_360_orders_96_2_badges_business_and_science1682832482,Standard,96%,"KES 30,000"
"Just in: Studypool TOPTUTOR, 13 orders, 100%, 3 key badges (Business, Health medical, and Mathematics).",https://accountsplace.co.ke/ads/just_in_studypool_toptutor_13_orders_100_3_key_badges_business_health_medical_and_mathematics1682832451,Top Tutor,100%,"KES 54,000"
"Studypool rising star, 20 orders, 95%, 3 badges (Business, humanities, and economics)",https://accountsplace.co.ke/ads/studypool_rising_star_20_orders_95_3_badges_business_humanities_and_economics1682832414,Rising star,95%,"KES 22,000"
"Studypool standard, 49 orders, 91%, 4 badges (Business, Science, Health medical, and Mathematics)",https://accountsplace.co.ke/ads/studypool_standard_49_orders_91_4_badges_business_science_health_medical_and_mathematics1682832382,Standard,91%,"KES 12,000"
"Studypool standard, rated 100% after 5 orders, 2 subject badges (Humanities and WRITING). Top tutor potential",https://accountsplace.co.ke/ads/studypool_standard_rated_100_after_5_orders_2_subject_badges_humanities_and_writing_top_tutor_potential1682832325,Standard,100%,"KES 14,000"
Academia Research Premium Business Account rated 9.1 Completed 4000+ orders,https://accountsplace.co.ke/ads/academia_research_premium_business_account_rated_91_completed_4000_orders1682304514,Business premium,9.1,"KES 215,000"
"WRITERSLAB SENIOR LEVEL DONE 500+ ORDERS RATED 95% WITH ALL CREDENTIALS, NON TECHNICAL",https://accountsplace.co.ke/ads/writerslab_senior_level_done_500_orders_rated_95_with_all_credentials_non_technical1680375928,Senior,95%,"KES 185,000"
Writershub Probation done 3 orders,https://accountsplace.co.ke/ads/writershub_probation_done_3_orders1681156443,Probation,100,"KES 14,000"
"Nerdy: sociology, healthcare and Nursing",https://accountsplace.co.ke/ads/nerdy_sociology_healthcare_and_nursing1681156386,New,100,"KES 21,000"
ESSAYPRO ACTIVE 2600+ ORDERS 97% 5*,https://accountsplace.co.ke/ads/essaypro_active_2600_orders_97_51681142578,Active,97% 5*,"KES 470,000"
ESSAYPRO ACTIVE 1100+ ORDERS 98% 4.8 @370000,https://accountsplace.co.ke/ads/essaypro_active_1100_orders_98_48_at_3700001681142527,Active,98% 4.8,"KES 370,000"
ESSAYPRO ACTIVE 4000+ ORDERS 99% 4.8 @550000,https://accountsplace.co.ke/ads/essaypro_active_4000_orders_99_48_at_5500001681142416,Active,99% 4.8,"KES 550,000"
"Studypool rising star, 30 orders, 100%, 3 badges (Business, Health medical, and Science)",https://accountsplace.co.ke/ads/studypool_rising_star_30_orders_100_3_badges_business_health_medical_and_science1683608023,Rising star,100%,"KES 36,000"
"Studypool RISING STAR, 3 orders, 100%, 3 badges",https://accountsplace.co.ke/ads/studypool_rising_star_3_orders_100_3_badges1683607973,Rising star,100%,"KES 18,000"
"Studypool Top Tutor, 380+ orders, rated 96%, 4 key badges (Business, Humanities, Science, and Ambassador's badge)",https://accountsplace.co.ke/ads/studypool_top_tutor_380_orders_rated_96_4_key_badges_business_humanities_science_and_ambassadors_badge1683607906,Top Tutor,96%,"KES 65,000"
"Studypool Top tutor, rated 99% after completing 255 orders, 3 prime subject badges (Business, Humanities, and Health medical).Clean",https://accountsplace.co.ke/ads/studypool_top_tutor_rated_99_after_completing_255_orders_3_prime_subject_badges_business_humanities_and_health_medicalclean1683607818,Top Tutor,99%,"KES 120,000"
Crowdsurf account,https://accountsplace.co.ke/ads/crowdsurf_account1683606443,New,10/10,"KES 8,000"
Writedom,https://accountsplace.co.ke/ads/writedom1682003310,Probation,5,"KES 61,000"
Writersbay,https://accountsplace.co.ke/ads/writersbay1682003240,Regular,4.46,"KES 149,000"
Uvocorp Expert B 80%,https://accountsplace.co.ke/ads/uvocorp_expert_b_801682003193,EXPERT,80%,"KES 140,000"
Essaypro active 220 orders Marta 96% 4.9 45/24hrs bid limit,https://accountsplace.co.ke/ads/essaypro_active_220_orders_marta_96_49_4524hrs_bid_limit1684854118,Used,Used,"KES 120,000"
Edusson Expert,https://accountsplace.co.ke/ads/edusson_expert1680653152,expert,5star,"KES 180,000"
Transcription staff account,https://accountsplace.co.ke/ads/transcription_staff_account1680640660,100,100,"KES 8,000"
Studybay savant 4.8 300 orders active @135k,https://accountsplace.co.ke/ads/studybay_savant_48_300_orders_active_at_135k1683899573,Used,Used,"KES 135,000"
Hub junior,https://accountsplace.co.ke/ads/hub_junior1683896278,Junior,36,"KES 28,000"
"TSM-GROUP RATED 190/500 DONE SEVERAL ORDERS WITH 5 ORDERS IN PROGRESS, PROFILE OWNER & PAYONEER INTACT",https://accountsplace.co.ke/ads/tsm_group_rated_190500_done_several_orders_with_5_orders_in_progress_profile_owner_payoneer_intact1683895574,USED,190/500,"KES 175,000"
Brandnew Edusson beginner zero orders,https://accountsplace.co.ke/ads/brandnew_edusson_beginner_zero_orders1683893843,Beginner,New,"KES 125,000"
Writershub Probation 1order,https://accountsplace.co.ke/ads/writershub_probation_1order1683891320,Probation,100%,"KES 12,000"
Writedom Probation,https://accountsplace.co.ke/ads/writedom_probation1682754542,PROBATION,4.5,"KES 56,000"
Uvocorp mentor newly matched pro level available,https://accountsplace.co.ke/ads/uvocorp_mentor_newly_matched_pro_level_available1685476240,Used,Used,"KES 125,000"
Nerdy Non Technical accounts available,https://accountsplace.co.ke/ads/nerdy_non_technical_accounts_available1685475142,New,0.7/0.7,"KES 19,500"
"Studypool RISING STAR, 3 orders, 100%, 3 badges",https://accountsplace.co.ke/ads/studypool_rising_star_3_orders_100_3_badges1683435893,Rising star,100%,"KES 18,000"
"Studypool Top Tutor, 380+ orders, rated 96%, 4 key badges (Business, Humanities, Science, and Ambassador's badge)",https://accountsplace.co.ke/ads/studypool_top_tutor_380_orders_rated_96_4_key_badges_business_humanities_science_and_ambassadors_badge1683435438,Top Tutor,96%,"KES 75,000"
"Studypool Rising star, 45 orders, 98%, 4 badges (Science, Health medical, Law, and Economics). Few orders to top tutor",https://accountsplace.co.ke/ads/studypool_rising_star_45_orders_98_4_badges_science_health_medical_law_and_economics_few_orders_to_top_tutor1682069550,Rising star,98%,"KES 42,000"
Writershub Senior with 5K inside done 34 orders,https://accountsplace.co.ke/ads/writershub_senior_with_5k_inside_done_34_orders1681974166,Senior,100%,"KES 55,000"
used go transcript rated 5 done 70 jobs with pending test to editor,https://accountsplace.co.ke/ads/used_go_transcript_rated_5_done_70_jobs_with_pending_test_to_editor1681972372,4,5,"KES 25,000"
Study pool top tutor completed 30 orders  rated 97%  3 badges  business  humanities  economics,https://accountsplace.co.ke/ads/study_pool_top_tutor_completed_30_orders_rated_97_3_badges_business_humanities_economics1683184623,Top tutor,97,"KES 50,000"
Study pool top tutor  completed  51 orders  rated  100%  4 prime badges  business  humanities  writing  science,https://accountsplace.co.ke/ads/study_pool_top_tutor_completed_51_orders_rated_100_4_prime_badges_business_humanities_writing_science1683184470,Top tutor,100,"KES 82,000"
Writedom probation 4.6,https://accountsplace.co.ke/ads/writedom_probation_461683184373,probation,4.6,"KES 45,000"
Verified Steady Content,https://accountsplace.co.ke/ads/verified_steady_content1683110568,n/a,100/100,"KES 7,000"
Writeshub Senior Very active,https://accountsplace.co.ke/ads/writes_hub_senior1683108979,Senior,37,"KES 45,000"
Transcription staff,https://accountsplace.co.ke/ads/transcription_staff1683107441,4,3.1,"KES 7,000"
Go Transcript,https://accountsplace.co.ke/ads/go_transcript1683107107,5,4,"KES 12,499"
"HAWK RESEARCH DONE 55 ORDERS WITH TWO IN PROGRESS (worth $82) WITH A CPP OF $8-12 , PRICE EXCLUSIVE OF $82",https://accountsplace.co.ke/ads/hawk_research_done_55_orders_with_two_in_progress_worth_82_with_a_cpp_of_8_12_price_exclusive_of_821684339316,Used,Used,"KES 35,000"
"ACTIVE ESSAYPRO DONE 150+ ORDERS HAS A SUCCESS RATE OF 97% , REVIEW RATE OF 5/5*  PURE NON TECHNICAL ACCOUNT, 30/8HRS",https://accountsplace.co.ke/ads/active_essaypro_done_150_orders_has_a_success_rate_of_97_review_rate_of_55_pure_non_technical_account_308hrs1684339014,Active,5*,"KES 260,000"
"Academia Research Premium level, 8.9 after 600 orders",https://accountsplace.co.ke/ads/academia_research_premium_level_89_after_600_orders1684338589,Premium,8.9,"KES 150,000"
Edusson Intermediate level 600 orders 4.8,https://accountsplace.co.ke/ads/edusson_intermediate_level_600_orders_481684338469,intermediate,4.8,"KES 95,000"
Brand new Writerbay Kenyan,https://accountsplace.co.ke/ads/brand_new_writerbay_kenyan1684338418,new,new,"KES 105,000"
Nerdy turtle new,https://accountsplace.co.ke/ads/nerdy_turtle_new1683049991,new,100,"KES 19,000"
"Nerdy Turtle    Nursing, Healthcare, Sociology",https://accountsplace.co.ke/ads/nurdy_turtle1683048885,new,100,"KES 20,000"
"Academia, Premium, 7 Takes, Social and Political Sciences subject [k]",https://accountsplace.co.ke/ads/academia_premium_7_takes_social_and_political_sciences_subject_k1683048764,130000,Used,"KES 130,000"
"TODAY'S OFFER: Studypool Top Tutor, completed 13 orders, rated 100%, 3 badges (Science, Health medical, and Comp Science)",https://accountsplace.co.ke/ads/todays_offer_studypool_top_tutor_completed_13_orders_rated_100_3_badges_science_health_medical_and_comp_science1682224366,Top Tutor,100%,"KES 49,000"
"JUST IN: Studypool TOPTUTOR, done 420+ orders, 99%, 3 nice badges (Business, Humanities, & Health medical)",https://accountsplace.co.ke/ads/just_in_studypool_toptutor_done_420_orders_99_3_nice_badges_business_humanities_health_medical1682224322,Top Tutor,99%,"KES 110,000"
Scribie reviewer and transcription,https://accountsplace.co.ke/ads/scribie_reviewer_and_transcription1684067840,5,5,"KES 1,500"
ACADEMIA FIRST CLASS,https://accountsplace.co.ke/ads/academia_first_class1684063257,FIRST CLASS,9.2,"KES 280,000"
Writerbay regular plus Argentina profile 4.8 5 takes no warning no demotions active with orders in progress,https://accountsplace.co.ke/ads/writerbay_regular_plus_argentina_profile_48_5_takes_no_warning_no_demotions_active_with_orders_in_progress1681278966,Used,Used,"KES 310,000"
verified werkit available with good rating,https://accountsplace.co.ke/ads/verified_werkit_available_with_good_rating1682671956,3.8,3.8,"KES 20,000"
seling british editor rated 3.79,https://accountsplace.co.ke/ads/seling_british_editor_rated_3791682671875,3.82,3.83,"KES 30,000"
"Studypool rising star, 21 orders, 100%, 4 badges (WRITING, Health medical, Science, and comp science)iko na 3k ndani",https://accountsplace.co.ke/ads/studypool_rising_star_21_orders_100_4_badges_writing_health_medical_science_and_comp_scienceiko_na_3k_ndani1684132061,Rising star,100%,"KES 36,000"
Rev account,https://accountsplace.co.ke/ads/rev_account1682610187,4,,"KES 10,000"
Proxies for location hiding.,https://accountsplace.co.ke/ads/proxies_for_location_hiding1682608835,4,,"KES 1,700"
nDash,https://accountsplace.co.ke/ads/ndash1682298906,General,Rated,"KES 27,000"
STUDYPOOL PARTNER,https://accountsplace.co.ke/ads/studypool_partner1684685535,STANDARD,95+,KES 40
"ESSAYPRO  DONE 450 ORDERS RATED 4.6,98 % WITH MARTA  AS THE MANAGER WITH 15 BIDS PER 8 HOURS",https://accountsplace.co.ke/ads/essaypro_done_450_orders_rated_4698_with_marta_as_the_manager_with_15_bids_per_8_hours1684479429,USED,98%,"KES 200,000"
ESSAYSHARK KENYAN PROFILE RATED 9.04 AFTER 22 ORDERS,https://accountsplace.co.ke/ads/essayshark_kenyan_profile_rated_904_after_22_orders1684476106,N/A,9.04,"KES 55,000"
"Writershub Junior level done 10 orders, no KPI yet",https://accountsplace.co.ke/ads/writershub_junior_level_done_10_orders_no_kpi_yet1684739657,junior,n/a,"KES 20,000"
"Academia Research Premium level with 11 subjects, 8.9",https://accountsplace.co.ke/ads/academia_research_premium_level_with_11_subjects_891684739149,Premium,8.9,"KES 160,000"
Studypool Top tutor rated 97% 40 orders 3 badges,https://accountsplace.co.ke/ads/studypool_top_tutor_rated_97_40_orders_3_badges1682571998,Used,Used,"KES 65,000"
Writedom Probation level,https://accountsplace.co.ke/ads/writedom_probation_level1684268777,Probation,New,"KES 45,000"
Edusson advanced 4.8 active available,https://accountsplace.co.ke/ads/edusson_advanced_48_active_available1681282159,Used,Used,"KES 140,000"
New Writerbay ESL north America Profile,https://accountsplace.co.ke/ads/new_writerbay_esl_north_america_profile1683280342,Newbie,5,"KES 195,000"
"WRITERBAY BEGINNER KENYAN PROFILE RATED 4.8, 300+ ORDERS AVAILABLE.",https://accountsplace.co.ke/ads/writerbay_beginner_kenyan_profile_rated_48_300_orders_available1683105552,BEGINNER,,"KES 70,000"
Brandnew studyddady,https://accountsplace.co.ke/ads/brandnew_studyddady1683030186,New,New,"KES 7,000"
Studypool Top-tutor level rated 💯 done 13 orders,https://accountsplace.co.ke/ads/studypool_top_tutor_level_rated_done_13_orders1683030066,Top-tutor,💯,"KES 55,000"
Brandnew writerslabs non-technical subjects,https://accountsplace.co.ke/ads/brandnew_writerslabs_non_technical_subjects1683029928,Freshman,New,"KES 80,000"
"BRAND NEW NERDYTURTLEZ COMPUTER SCIENCE (PROGRAMMING), IT WRITE UP AND STATISTICS",https://accountsplace.co.ke/ads/brand_new_nerdyturtlez_computer_science_programming_it_write_up_and_statistics1684530785,New,0.7,"KES 15,000"
Brand New proficient writers probation available,https://accountsplace.co.ke/ads/brand_new_proficient_writers_probation_available1684530606,Probation,NA,"KES 15,000"
"Brand new Livingston Research, Pakistan profile",https://accountsplace.co.ke/ads/brand_new_livingston_research_pakistan_profile1684338366,newbie,new,"KES 30,000"
